Protein.Accession,Group.Proteins,Group.Accessions,Gene,FC,FCmin,FCmax,Adj_pValue,Log2FC,Log10pValue,Log2FCmin,Log2FCmax,FC_SE,FC_SD_NoProp,FC_SD_Log2,type
P60709,sp|P60709|ACTB_HUMAN,P60709,ACTB,24.2373,22.2743,26.3732,2.96225293e-06,4.5992,-5.52837786228557,4.47730818870428,4.72100072653882,1.04563775510204,1.14818994457044,0.0683445738192926,Enriched
Q13505,sp|Q13505|MTX1_HUMAN,Q13505,MTX1,6.2519,4.7604,8.2106,0.000267332767,2.6443,-3.5729478064693,2.25108280331699,3.03748765262375,0.88015306122449,0.966475138880411,0.223024822854691,Enriched
Q15714,sp|Q15714|T22D1_HUMAN,Q15714,TSC22D1,3.8975,0.3375,45.0027,0.259758657,1.9625,-0.585429969758545,-1.56704059272389,5.49193965543538,11.3941836734694,12.5116820396271,4.63131279839628,Not Significant
Q5SYB0,sp|Q5SYB0|FRPD1_HUMAN,Q5SYB0,FRMPD1,38.756,15.2437,98.5341,0.00145517492,5.2763,-2.83708479896345,3.93014121581401,6.62255118379367,21.2475510204082,23.3314303250261,0.868514264288407,Enriched
Q6ZNJ1,sp|Q6ZNJ1|NBEL2_HUMAN,Q6ZNJ1,NBEAL2,6.2766,3.185,12.3692,0.00475115874,2.65,-2.32320045921363,1.67129337248158,3.62868028935238,2.34290816326531,2.57269171946712,0.591340787275168,Enriched
Q86Y82,sp|Q86Y82|STX12_HUMAN,Q86Y82,STX12,8.3987,2.416,29.1962,0.0199449077,3.0702,-1.70016796915476,1.27262045466299,4.86770870379034,6.83168367346939,7.50170932532757,1.28861357612971,Enriched
Q9GZY8,sp|Q9GZY8|MFF_HUMAN,Q9GZY8,MFF,7.2865,2.2265,23.8457,0.0211163006,2.8652,-1.67538216425054,1.15477761178082,4.57565722912752,5.51510204081633,6.05600235420653,1.19906190407269,Enriched
Q9UHI8,sp|Q9UHI8|ATS1_HUMAN,Q9UHI8,ADAMTS1,22.0183,6.6862,72.5087,0.00548424746,4.4606,-2.26088295722173,2.74118651000956,6.18008220303327,16.7914540816327,18.4382962810724,1.20812408801517,Enriched
Q9UNH5,sp|Q9UNH5|CC14A_HUMAN,Q9UNH5,CDC14A,1.6299,0.1588,16.7345,0.638975987,0.7048,-0.194515462513508,-2.65471718240649,4.06475354114355,4.22849489795918,4.64320965727785,4.10990585088809,Not Significant
O14773,sp|O14773|TPP1_HUMAN,O14773,TPP1,40.0504,26.1331,61.3795,0.000122323321,5.3237,-3.91249073661801,4.70780636724346,5.93968498848488,8.99142857142857,9.87327382036824,0.355654954207301,Enriched
O14874,sp|O14874|BCKD_HUMAN,O14874,BCKDK,2.1196,1.3857,3.2422,0.0180450635,1.0838,-1.74364158533343,0.470614952020743,1.69697308842131,0.47359693877551,0.520045532239141,0.353966366483237,Enriched
O94927,sp|O94927|HAUS5_HUMAN,O94927,HAUS5,0.2427,0.0592,0.9939,0.0816374283,-2.043,-1.08811068466041,-4.0782590139205,-0.0088273907472787,0.23844387755102,0.261829549681618,1.55640788168052,Not Significant
O95456,sp|O95456|PSMG1_HUMAN,O95456,PSMG1,23.2368,0.7682,702.8715,0.0999162389,4.5383,-1.00036392226922,-0.380446131018384,9.4571171475533,179.107984693878,196.674217255781,12.2108430552242,Not Significant
P19086,sp|P19086|GNAZ_HUMAN,P19086,GNAZ,24.1491,18.5075,31.5106,4.6397827e-05,4.5939,-4.33350235875564,4.21003812347289,4.9777653201658,3.31711734693878,3.64244764894089,0.217604016705579,Enriched
P30273,sp|P30273|FCERG_HUMAN,P30273,FCER1G,25.3943,13.4066,48.1011,0.000648833944,4.6664,-3.18786643791793,3.74487150177353,5.58799798153131,8.85063775510204,9.71867477418307,0.552135081523278,Enriched
P34896,sp|P34896|GLYC_HUMAN,P34896,SHMT1,2.8355,2.3793,3.3793,0.000398211881,1.5036,-3.39988578655933,1.25053718904983,1.75672443256749,0.255102040816327,0.280121482488091,0.142525083277035,Enriched
P34949,sp|P34949|MPI_HUMAN,P34949,MPI,4.2854,2.7784,6.6098,0.00237458414,2.0994,-2.62441243720418,1.47425431583264,2.72460661918025,0.977397959183673,1.07325744800487,0.361315909327898,Enriched
P35606,sp|P35606|COPB2_HUMAN,P35606,COPB2,6.7772,6.6639,6.8925,1.4227952e-06,2.7607,-5.84685760863739,2.73636675145578,2.78502736223547,0.0583163265306123,0.0640357708967776,0.0136316014153755,Enriched
P48059,sp|P48059|LIMS1_HUMAN,P48059,LIMS1,19.5114,18.1796,20.9407,2.70401495e-06,4.2862,-5.56799091158966,4.18424855160503,4.38823776397792,0.704362244897959,0.773443425297867,0.0571892839101964,Enriched
P51153,sp|P51153|RAB13_HUMAN,P51153,RAB13,13.5396,12.2427,14.974,6.3533077e-06,3.7591,-5.19700011063735,3.61384985937605,3.90438775444812,0.696760204081633,0.765095805119723,0.0815238207813505,Enriched
P52306,sp|P52306|GDS1_HUMAN,P52306,RAP1GDS1,1.5167,0.876,2.6263,0.152001638,0.601,-0.818151731985962,-0.190997225060914,1.39303172346296,0.446505102040816,0.490296630798905,0.466373388157281,Not Significant
P57729,sp|P57729|RAB38_HUMAN,P57729,RAB38,33.2547,21.6053,51.1855,0.000147832119,5.0555,-3.83023119795055,4.43331335846983,5.67766327150275,7.5459693877551,8.28604947629422,0.359475276818322,Enriched
Q00013,sp|Q00013|EM55_HUMAN,Q00013,MPP1,12.3341,7.1027,21.4186,0.000899203547,3.6246,-3.04614198865281,2.8283675508352,4.42079227810038,3.65201530612245,4.01019113115126,0.469064046661599,Enriched
Q14118,sp|Q14118|DAG1_HUMAN,Q14118,DAG1,3.1119,2.0569,4.7079,0.00456470596,1.6378,-2.3405871927326,1.0404716562785,2.23508367657086,0.676275510204082,0.742602050075929,0.344274653748038,Enriched
Q6PGP7,sp|Q6PGP7|TTC37_HUMAN,Q6PGP7,TTC37,13.2351,8.0402,21.7866,0.000603517589,3.7263,-3.2193100682438,3.00723138889418,4.44536916303154,3.50673469387755,3.85066194687429,0.419742268278697,Enriched
Q709C8,sp|Q709C8|VP13C_HUMAN,Q709C8,VPS13C,1.5536,0.365,6.6139,0.502112527,0.6357,-0.299198943455151,-1.45403163089471,2.72550123261782,1.59410714285714,1.75045113191983,1.62549379978065,Not Significant
Q86XL3,sp|Q86XL3|ANKL2_HUMAN,Q86XL3,ANKLE2,3.1739,1.5699,6.4168,0.022485319,1.6662,-1.64810094670147,0.650672664786422,2.68185401774106,1.23645408163265,1.35772081347153,0.617151480672706,Enriched
Q8IYB7,sp|Q8IYB7|DI3L2_HUMAN,Q8IYB7,DIS3L2,50.7891,10.9586,235.3886,0.00570325861,5.6664,-2.24387693520964,3.45399159555183,7.87890064132474,57.2525510204082,62.8676643148022,1.7857939506555,Enriched
Q8TBP5,sp|Q8TBP5|F174A_HUMAN,Q8TBP5,FAM174A,3.8431,1.3926,10.606,0.0415271,1.9423,-1.38166839631542,0.477780928516189,3.40680874847866,2.35035714285714,2.58087126675578,0.968855917806296,Enriched
Q92947,sp|Q92947|GCDH_HUMAN,Q92947,GCDH,2.4399,0.6733,8.841,0.179601848,1.2868,-0.745689199004608,-0.570678630058558,3.14420956118307,2.08359693877551,2.28794823251798,1.35284707113585,Not Significant
Q96L03,sp|Q96L03|SPT17_HUMAN,Q96L03,SPATA17,8.8195,2.4059,32.3302,0.0210905821,3.1407,-1.67591143356875,1.26657667888045,5.01481052713069,7.63375,8.38243927841838,1.37120058705449,Enriched
Q96NT0,sp|Q96NT0|CC115_HUMAN,Q96NT0,CCDC115,5260.9273,0.1406,196790481.5861,0.131702481,12.3611,-0.880406043759091,-2.83033150047691,27.5520852008095,50201653.4299745,55125241.4020586,15116.9000945056,Not Significant
Q9HAV0,sp|Q9HAV0|GBB4_HUMAN,Q9HAV0,GNB4,20.7216,7.1883,59.734,0.00398446893,4.3731,-2.39962955535703,2.84565062023915,5.90048042786639,13.4045153061225,14.7191793823745,1.02478993421872,Enriched
Q9HC38,sp|Q9HC38|GLOD4_HUMAN,Q9HC38,GLOD4,4.2962,3.08,5.9926,0.00101534413,2.103,-2.99338673762263,1.62293035092018,2.58318207868465,0.743010204081633,0.815881829894814,0.273979020981486,Enriched
Q9ULP9,sp|Q9ULP9|TBC24_HUMAN,Q9ULP9,TBC1D24,1.9217,0.5913,6.2458,0.261098565,0.9424,-0.583195515056773,-0.758037817784807,2.64288637281224,1.44247448979592,1.58394692272891,1.18913065018074,Not Significant
Q9Y3I0,sp|Q9Y3I0|RTCB_HUMAN,Q9Y3I0,RTCB,3.9181,3.0819,4.9812,0.000454493359,1.9702,-3.34247245825219,1.62382005074152,2.31649333777531,0.484515306122449,0.532034731689631,0.195902061966086,Enriched
A0A0C4DH38,sp|A0A0C4DH38|HV551_HUMAN,A0A0C4DH38,IGHV5-51,0.3225,0.2728,0.3813,0.000262761289,-1.6326,-3.58043861632698,-1.87408445052528,-1.39100156382333,0.0276785714285714,0.0303931808499578,0.135963073764575,Depleted
O60636,sp|O60636|TSN2_HUMAN,O60636,TSPAN2,0.2813,0.0104,7.6052,0.412030613,-1.8299,-0.385070515609912,-6.58727266140836,2.92698618814887,1.93744897959184,2.12746663520055,10.9110755928211,Not Significant
O75822,sp|O75822|EIF3J_HUMAN,O75822,EIF3J,0.8761,0.7694,0.9975,0.0787027389,-0.1909,-1.10401015368339,-0.378194265252835,-0.00361125355237884,0.0581887755102041,0.0638957101555336,0.105218609948027,Not Significant
O94964,sp|O94964|SOGA1_HUMAN,O94964,SOGA1,52.5466,13.7674,200.5566,0.0035886304,5.7155,-2.44507126819396,3.78318422434742,7.64786563351675,47.650306122449,52.3236676167645,1.4365743129304,Enriched
O95183,sp|O95183|VAMP5_HUMAN,O95183,VAMP5,8.9386,2.0263,39.4314,0.0306308505,3.1601,-1.51384094435148,1.01884778542798,5.30127302869604,9.54211734693878,10.4779720646153,1.69115055335215,Enriched
O95248,sp|O95248|MTMR5_HUMAN,O95248,SBF1,0.8968,0.01,80.2222,0.963604019,-0.1571,-0.0161013973143305,-6.64385618977472,6.32592962580629,20.4622959183673,22.4691603776312,36.1464610278182,Not Significant
O95292,sp|O95292|VAPB_HUMAN,O95292,VAPB,14.6715,8.2327,26.1462,0.000843102073,3.8749,-3.0741198428639,3.041365655166,4.70852938019242,4.56977040816327,5.01795617655042,0.493431516294,Enriched
P06132,sp|P06132|DCUP_HUMAN,P06132,UROD,18.9249,15.9173,22.5008,1.81904835e-05,4.2422,-4.74015575730863,3.99252373183907,4.49190439124145,1.67946428571429,1.84417977996035,0.140586688598433,Enriched
P23141,sp|P23141|EST1_HUMAN,P23141,CES1,0.8167,0.4748,1.4049,0.424937077,-0.2921,-0.371675373796348,-1.07460815990754,0.490467443870772,0.237270408163265,0.260540990862173,0.460243902859256,Not Significant
P51884,sp|P51884|LUM_HUMAN,P51884,LUM,20.7269,18.8244,22.8216,4.28399596e-06,4.3734,-5.36815094739913,4.2345319767397,4.51232803599453,1.01969387755102,1.1197015898014,0.0779367841250724,Enriched
P60059,sp|P60059|SC61G_HUMAN,P60059,SEC61G,3228.3334,0.3594,28997622.6564,0.109188891,11.6566,-0.96182154499044,-1.47633768603951,24.7894312912651,7397352.62678571,8122856.94646536,3629.98612055249,Not Significant
Q16775,sp|Q16775|GLO2_HUMAN,Q16775,HAGH,6.0585,3.6895,9.9486,0.00185553425,2.599,-2.73153102490521,1.88342531590718,3.31449351910702,1.59670918367347,1.75330837104121,0.417510818197616,Enriched
Q6UWP2,sp|Q6UWP2|DHR11_HUMAN,Q6UWP2,DHRS11,4.5115,0.6731,30.2368,0.139259071,2.1736,-0.856176506337801,-0.571107238214084,4.91823356022631,7.54176020408163,8.28142747183317,2.64824877426473,Not Significant
Q7RTS7,sp|Q7RTS7|K2C74_HUMAN,Q7RTS7,KRT74,0.8687,0.2307,3.272,0.819409991,-0.203,-0.086498745032967,-2.11591009086647,1.71017274827966,0.775841836734694,0.85193346469103,1.41484998811684,Not Significant
Q8N6G6,sp|Q8N6G6|ATL1_HUMAN,Q8N6G6,ADAMTSL1,5.2109,2.7706,9.8007,0.00534926756,2.3815,-2.2717056789931,1.47019843955567,3.29288479519345,1.79339285714286,1.96928203403953,0.545217414385338,Enriched
Q99999,sp|Q99999|G3ST1_HUMAN,Q99999,GAL3ST1,5.6318,1.8577,17.073,0.026169298,2.4936,-1.58220792729575,0.893517539687459,4.0936446801917,3.88145408163265,4.26213239250105,1.09182805963874,Enriched
Q9BQE3,sp|Q9BQE3|TBA1C_HUMAN,Q9BQE3,TUBA1C,42.3267,37.9921,47.1559,3.47434136e-06,5.4035,-5.45912751361455,5.24762755355659,5.55936638261123,2.33770408163265,2.56697724122437,0.0874947807409797,Enriched
Q9BWQ6,sp|Q9BWQ6|YIPF2_HUMAN,Q9BWQ6,YIPF2,4.5677,0.5805,35.9434,0.160726813,2.1915,-0.793911666692899,-0.784632027796521,5.16765497928152,9.02114795918367,9.90590797307811,3.12875283146052,Not Significant
Q9H0V9,sp|Q9H0V9|LMA2L_HUMAN,Q9H0V9,LMAN2L,5.3111,1.8816,14.9915,0.0237917338,2.409,-1.62357390801167,0.911959965286915,3.90607283669843,3.34436224489796,3.67236462327062,0.997552716071735,Enriched
Q9NUQ9,sp|Q9NUQ9|CYRIB_HUMAN,Q9NUQ9,CYRIB,19.0875,10.1405,35.9288,0.000836165483,4.2546,-3.07770776413795,3.34205688428348,5.16706884589791,6.57864795918367,7.22385682684763,0.546002484358086,Enriched
Q9NX63,sp|Q9NX63|MIC19_HUMAN,Q9NX63,CHCHD3,7.9628,3.5628,17.7969,0.00557464619,2.9933,-2.25378269107921,1.83301149915836,4.15355405831956,3.63114795918367,3.98727719388373,0.722412346695349,Enriched
Q9UGV2,sp|Q9UGV2|NDRG3_HUMAN,Q9UGV2,NDRG3,1.3457,0.3244,5.5821,0.640575661,0.4283,-0.193429566599772,-1.62415427533218,2.4808079696587,1.34125,1.47279471847764,1.57895046191212,Not Significant
O00592,sp|O00592|PODXL_HUMAN,O00592,PODXL,4.0677,2.7265,6.0686,0.00207409877,2.0242,-2.68317056605469,1.44705015545719,2.60136373130537,0.852576530612245,0.936194006623448,0.332040821758148,Enriched
O14964,sp|O14964|HGS_HUMAN,O14964,HGS,3.3281,1.1458,9.6672,0.0646596999,1.7347,-1.18936631537674,0.196355242882748,3.27309808917849,2.17382653061224,2.38702720087402,1.03475024944203,Not Significant
O15228,sp|O15228|GNPAT_HUMAN,O15228,GNPAT,0.4682,0.1031,2.1267,0.302933686,-1.095,-0.518652430759305,-3.27788376218134,1.08861653586671,0.516224489795918,0.566853831962901,1.74668349483508,Not Significant
O60507,sp|O60507|TPST1_HUMAN,O60507,TPST1,31.2189,11.9473,81.5761,0.0019395757,4.9643,-2.71229326558663,3.57861271169348,6.35007463112844,17.7624489795918,19.5045226798668,0.901347521698398,Enriched
O95081,sp|O95081|AGFG2_HUMAN,O95081,AGFG2,1.7805,0.8232,3.8512,0.156351587,0.8323,-0.805897706222488,-0.280685112655481,1.94530804692505,0.772448979591837,0.848207848973939,0.687281806996797,Not Significant
P08670,sp|P08670|VIME_HUMAN,P08670,VIM,0.593,0.0211,16.6733,0.729090499,-0.7538,-0.137218561151238,-5.56661319084226,4.05946776744582,4.24801020408163,4.66463895068819,11.3484847920664,Not Significant
P27449,sp|P27449|VATL_HUMAN,P27449,ATP6V0C,3.5632,0.4255,29.837,0.230874919,1.8332,-0.636623243919257,-1.23276896297612,4.89903058012187,7.50293367346939,8.23879298219848,3.33578406441641,Not Significant
P38606,sp|P38606|VATA_HUMAN,P38606,ATP6V1A,8.703,8.1977,9.2395,3.1860302e-06,3.1215,-5.49675011188982,3.03521919460411,3.20781478161556,0.265765306122449,0.291830560456093,0.0483767094507471,Enriched
P53396,sp|P53396|ACLY_HUMAN,P53396,ACLY,14.2623,11.948,17.0249,2.49704577e-05,3.8341,-4.6025734971055,3.5786972376487,4.08957441912014,1.29512755102041,1.42214875444379,0.143856667959759,Enriched
Q12982,sp|Q12982|BNIP2_HUMAN,Q12982,BNIP2,35.4297,16.9912,73.877,0.000735928038,5.1469,-3.13316465064547,4.08671584104773,6.20705337738261,14.5116836734694,15.934934628521,0.648869484230945,Enriched
Q5SW79,sp|Q5SW79|CE170_HUMAN,Q5SW79,CEP170,7.9619,2.6371,24.0386,0.015040987,2.9931,-1.82272366410414,1.3989522798747,4.58728097130786,5.45956632653061,5.99501990746888,1.08629667422801,Enriched
Q8IYW2,sp|Q8IYW2|CFA46_HUMAN,Q8IYW2,CFAP46,10.7685,5.7806,20.0602,0.00157136919,3.4287,-2.80372176636496,2.53121924568433,4.32626408456476,3.64275510204082,4.00002272133694,0.535897566375631,Enriched
Q8N6K4,sp|Q8N6K4|YP021_HUMAN,Q8N6K4,,2.2049,1.4174,3.4301,0.0173743212,1.1407,-1.76009215392363,0.503246954149374,1.77825063686487,0.51344387755102,0.56380050780378,0.368902080211889,Enriched
Q8WXE9,sp|Q8WXE9|STON2_HUMAN,Q8WXE9,STON2,4.4305,2.2682,8.6542,0.00889919694,2.1475,-2.05064918214861,1.18154785645596,3.11340046206718,1.62908163265306,1.78885578716895,0.582501607722416,Enriched
Q93099,sp|Q93099|HGD_HUMAN,Q93099,HGD,44.6246,27.4925,72.4326,0.000165124825,5.4798,-3.78218762964433,4.78096619757708,6.1785672572904,11.4643112244898,12.588687435163,0.406987108769847,Enriched
Q96D46,sp|Q96D46|NMD3_HUMAN,Q96D46,NMD3,64.7361,0.4678,8958.2063,0.121205862,6.0165,-0.916476375444579,-1.09603623319702,13.1289941752986,2285.13737244898,2509.25498836065,55.9207262722623,Not Significant
Q96HC4,sp|Q96HC4|PDLI5_HUMAN,Q96HC4,PDLIM5,15.1531,13.179,17.4229,1.28416513e-05,3.9215,-4.8913791270174,3.72016900015183,4.12291287194734,1.08262755102041,1.18880755953121,0.113183887831994,Enriched
Q9BUH6,sp|Q9BUH6|PAXX_HUMAN,Q9BUH6,PAXX,8.145,3.7407,17.7353,0.00482032468,3.0259,-2.31692370823762,1.90330826798252,4.14855182915548,3.57005102040816,3.92018809882784,0.694369052121652,Enriched
Q9H7D7,sp|Q9H7D7|WDR26_HUMAN,Q9H7D7,WDR26,7.9968,2.3169,27.6002,0.0210035225,2.9994,-1.6777078636459,1.21219577721203,4.78660681616482,6.44982142857143,7.08239547819115,1.27772819552831,Enriched
Q9NP79,sp|Q9NP79|VTA1_HUMAN,Q9NP79,VTA1,14.4137,6.5604,31.6676,0.00230531612,3.8494,-2.63726951289551,2.71378378137129,4.98493562852122,6.40489795918367,7.03306608512499,0.703953153128911,Enriched
Q9NX46,sp|Q9NX46|ADPRS_HUMAN,Q9NX46,ADPRS,43.0343,12.8942,143.6267,0.00299214851,5.4274,-2.52401685483402,3.68865036108654,7.166180158831,33.3501275510204,36.6209817093743,1.22769299615887,Enriched
Q9P270,sp|Q9P270|SLAI2_HUMAN,Q9P270,SLAIN2,2.9999,2.1481,4.1896,0.00253625166,1.5849,-2.59580765570878,1.10306115633355,2.0668125098999,0.520790816326531,0.571868006499438,0.27501954632481,Enriched
Q9UNH7,sp|Q9UNH7|SNX6_HUMAN,Q9UNH7,SNX6,1.8505,1.7002,2.0141,0.000209573761,0.8879,-3.67866309271048,0.765704465208051,1.01013531488519,0.0800765306122449,0.0879301333530117,0.0685524816714916,Not Significant
Q9UNW1,sp|Q9UNW1|MINP1_HUMAN,Q9UNW1,MINPP1,0.8667,0.6647,1.1301,0.272945052,-0.2064,-0.563924774259922,-0.589224740991758,0.1764504391191,0.118724489795918,0.130368537949958,0.217009395625186,Not Significant
A0A075B6I1,sp|A0A075B6I1|LV460_HUMAN,A0A075B6I1,IGLV4-60,0.4082,0.3689,0.4516,0.000113401451,-1.2927,-3.94538138850077,-1.43869830585463,-1.14688260877645,0.0210969387755102,0.0231660466017651,0.0818754055594541,Depleted
O15243,sp|O15243|OBRG_HUMAN,O15243,LEPROT,35.4438,6.9922,179.6666,0.00919932854,5.1475,-2.03624387069955,2.80574645126894,7.48917842670841,44.0495918367347,48.3698089157416,1.9688318817815,Enriched
O43447,sp|O43447|PPIH_HUMAN,O43447,PPIH,1.3526,0.517,3.5389,0.491136017,0.4358,-0.308798216121307,-0.951763814347152,1.82330099557427,0.770892857142857,0.846499107930762,0.902883383948426,Not Significant
O43665,sp|O43665|RGS10_HUMAN,O43665,RGS10,5.1559,2.7082,9.8159,0.00579605127,2.3662,-2.23686778155497,1.43733428557231,3.29512055154371,1.8131887755102,1.9910194610806,0.557115906595241,Enriched
O60518,sp|O60518|RNBP6_HUMAN,O60518,RANBP6,10.6783,6.8362,16.6799,0.000556740196,3.4166,-3.25434742200042,2.77319460514562,4.06003873439317,2.51114795918367,2.75743183716802,0.372543685518448,Enriched
O75832,sp|O75832|PSD10_HUMAN,O75832,PSMD10,0.0881,0.0119,0.65,0.0529332377,-3.505,-1.2762715412583,-6.39289461624151,-0.62148837674627,0.162780612244898,0.178745517975651,2.92707460118729,Not Significant
P02751,sp|P02751|FINC_HUMAN,P02751,FN1,4.6828,4.0341,5.4358,7.11825713e-05,2.2274,-4.14762632820023,2.01224684689484,2.4424923758411,0.357576530612245,0.392646282003557,0.120967977250795,Enriched
P09110,sp|P09110|THIK_HUMAN,P09110,ACAA1,9.9292,6.6565,14.8111,0.000442394329,3.3117,-3.3541904488367,2.73476380493753,3.88860688646704,2.08025510204082,2.28427864109738,0.331901610151853,Enriched
P11021,sp|P11021|BIP_HUMAN,P11021,HSPA5,21.2325,19.6268,22.9696,2.96225293e-06,4.4082,-5.52837786228557,4.29475306644524,4.52165382826663,0.852755102040817,0.93639009166119,0.0636253546015382,Enriched
P17706,sp|P17706|PTN2_HUMAN,P17706,PTPN2,758.7223,0.0111,51958312.9378,0.232463806,9.5674,-0.633644656013195,-6.49329651319934,25.6308512521224,13254671.6649745,14554639.6446073,27675.3516236453,Not Significant
P48740,sp|P48740|MASP1_HUMAN,P48740,MASP1,16.922,12.7441,22.4695,7.92111544e-05,4.0808,-4.10121365738437,3.67175758740136,4.48989611635462,2.4809693877551,2.72429346578968,0.232261238211853,Enriched
P53367,sp|P53367|ARFP1_HUMAN,P53367,ARFIP1,1.1096,0.2,6.157,0.900701418,0.15,-0.0454191535334819,-2.32192809488736,2.622227568553,1.51964285714286,1.66868367118156,2.16961216404652,Not Significant
Q02153,sp|Q02153|GCYB1_HUMAN,Q02153,GUCY1B1,10.2811,6.4915,16.283,0.000647409108,3.3619,-3.18882119506888,2.69855188231038,4.025294622894,2.49783163265306,2.74280949578214,0.384884658029594,Enriched
Q13107,sp|Q13107|UBP4_HUMAN,Q13107,USP4,4.9759,2.8324,8.7415,0.00405513123,2.315,-2.39199508681838,1.5020250215177,3.12788086060471,1.50742346938776,1.65526585217038,0.479921991253652,Enriched
Q562R1,sp|Q562R1|ACTBL_HUMAN,Q562R1,ACTBL2,25.9528,24.0672,27.9862,2.63786781e-06,4.6978,-5.57874697180178,4.58899640200565,4.80664370422294,0.999744897959184,1.09779608987083,0.0610255916419014,Enriched
Q6P2E9,sp|Q6P2E9|EDC4_HUMAN,Q6P2E9,EDC4,3.6699,2.6759,5.0331,0.00124450073,1.8757,-2.90500484430659,1.42002420260128,2.33144726226376,0.601326530612245,0.660302358520928,0.259575175924529,Enriched
Q7L1T6,sp|Q7L1T6|NB5R4_HUMAN,Q7L1T6,CYB5R4,6.7358,2.0731,21.8854,0.0234081923,2.7518,-1.6306321234434,1.05178970931972,4.45189684727843,5.05415816326531,5.5498508474988,1.18868468412957,Enriched
Q7Z4R8,sp|Q7Z4R8|CF120_HUMAN,Q7Z4R8,C6orf120,2.7478,0.1327,56.9018,0.473009119,1.4583,-0.325130486549281,-2.91375972417926,5.83040238555629,14.4819132653061,15.9022444515147,8.34925730009617,Not Significant
Q8IWJ2,sp|Q8IWJ2|GCC2_HUMAN,Q8IWJ2,GCC2,5.5969,1.4412,21.7361,0.0469427348,2.4846,-1.32843161277851,0.527270556877341,4.44202120289759,5.17727040816327,5.68503747494756,1.46541395636419,Enriched
Q9BQA1,sp|Q9BQA1|MEP50_HUMAN,Q9BQA1,WDR77,1.9253,0.9017,4.111,0.11595281,0.9451,-0.935718722207479,-0.149280573272602,2.03948937190185,0.818698979591837,0.89899387374903,0.673647744999369,Not Significant
Q9BSL1,sp|Q9BSL1|UBAC1_HUMAN,Q9BSL1,UBAC1,5.6181,4.2763,7.381,0.000323941236,2.4901,-3.48953376508839,2.0963630675884,2.88381629017539,0.792015306122449,0.869693166680776,0.22333209068286,Enriched
Q9HD26,sp|Q9HD26|GOPC_HUMAN,Q9HD26,GOPC,14137.5291,1.1494,173889294.4319,0.0795901505,13.7872,-1.09914067407351,0.200880954285959,27.3735938743459,44359513.5924745,48710126.6231003,4970.73128006649,Not Significant
Q9UNM6,sp|Q9UNM6|PSD13_HUMAN,Q9UNM6,PSMD13,6.1292,1.2276,30.6032,0.0646674089,2.6157,-1.18931454005762,0.295840550917035,4.93561060998684,7.49377551020408,8.22873662097716,1.93688532204287,Not Significant
A5D8V6,sp|A5D8V6|VP37C_HUMAN,A5D8V6,VPS37C,5.9486,3.1957,11.073,0.00395774039,2.5725,-2.40255269696343,1.67613197997214,3.46897423830468,2.00951530612245,2.20660095400344,0.535159912174565,Enriched
O00560,sp|O00560|SDCB1_HUMAN,O00560,SDCBP,95.5849,41.9429,217.8315,0.000493888389,6.5787,-3.30637118370382,5.39035471004093,7.76706878298382,44.8695408163265,49.2701753847548,0.743651326635433,Enriched
