"","TPAD1010","TPAD1016","TPAD1022","TPAD1008","TPAD1036","TPAD1040","TPAD1021","TPAD1012","TPAD1037","TPAD1025","TPAD1013","TPAD1035","TPAD1018","TPAD1007","TPAD1030","TPAD1039","TPAD1028","TPAD1005","TPAD1004","TPAD1017","TPAD1001","TPAD1011","TPAD1026","TPAD1032","TPAD1019","TPAD1033","TPAD1006","TPAD1024","TPAD1002","TPAD1038","TPAD1031","TPAD1034","TPAD1015","TPAD1027","TPAD1029","TPAD1003","TPAD1009","TPAD1014","TPAD1023","TPAD1020"
"sp|O94769|ECM2_HUMAN",23.0383145636004,23.9297912632368,22.7788812732996,22.9842607109462,23.7899495736293,22.8196295750808,22.7838025226527,23.9600531303798,21.7689643257575,22.4212420997433,23.2796625061658,23.2412819827675,22.2598345750207,22.5981304699512,22.6767089835888,23.5975880196613,21.4915868117363,22.9711989669116,22.7952788021816,22.9850804026223,21.8803883397789,22.1572801631117,22.9886609122094,23.125383165734,22.6643126053895,21.3784537462763,23.0092500294694,21.9614660995673,21.9862552788765,22.8732637405909,22.9663426103607,21.7871991817364,23.0828560675397,22.3513394842206,22.9805300185067,22.5602811614945,22.157946376302,23.1351129911291,21.7150604957705,22.7144328453371
"sp|P17152|TMM11_HUMAN",20.9245729291543,21.1688603333686,21.2270287260386,21.1368209961575,20.5533427488911,21.1253701468063,21.1039738993885,23.288238148496,21.385026666147,20.9012536681146,21.2960694003706,20.599315900983,21.0095744807182,21.0730878865942,21.2460102914408,20.791133683188,21.1397149757217,21.5728660220694,20.8325924414865,21.1783497069508,20.8405371066364,20.2704116205841,20.9511379255112,21.2654230417392,21.1305930001976,20.9033191710548,21.0950792956316,20.8552461471751,20.9593076431833,21.5790350075872,20.942285332839,21.1811023996806,21.0044328263981,20.9326802932354,20.8020000551231,21.0744117009947,21.2216028440341,20.9179735876096,20.7732732294506,20.3007291718612
"sp|Q14315|FLNC_HUMAN",30.2200554411183,30.268155485439,30.3719970003694,30.1234122226398,30.3580446263756,30.570438629995,29.886242751241,28.1418344970052,30.7052811791951,30.3761055900296,29.8710013279089,30.2903705752185,30.7940966373728,30.2157523374542,30.2254106738368,29.6797280888486,30.6558044757098,29.8136989697528,30.1570153814142,29.6754606171297,30.4391439022096,30.4566847659075,30.1709896182522,29.68839304153,30.5420523908146,30.9313550959547,30.2872843477439,30.388782890475,30.3309136904442,30.0241641569192,29.8815666211469,30.555194122445,29.3238070915077,30.5430207939364,30.2771991544783,30.3587978479749,30.2114492337901,30.168153814846,30.3136864642985,29.9822373683127
"sp|Q99784|NOE1_HUMAN",20.3268500276333,18.9973676056408,19.5218282707859,20.0642817514146,20.3759795421471,20.0377961677983,20.9991826022775,20.4935389376083,19.4524275527447,20.5428096054698,20.400553896846,20.5634574546494,19.7686037489744,20.347452424925,20.0925293682302,21.1741677245314,19.1693858171976,20.9944054644271,19.3862125503332,19.2848464912451,19.7279274477534,19.9450202768198,20.5328421430925,20.5282474819841,19.7390925473171,18.5913062068045,20.8106568624393,20.3859147593549,20.8810179508155,21.1692523456949,20.8384683700946,19.4390956594357,19.9895807549751,20.0096053601895,20.260680625855,20.567664947292,20.3680548222167,20.3665382852092,19.0794470003233,20.5607929743429
"sp|Q9H2E6|SEM6A_HUMAN",23.1962257059531,22.4711381052353,22.2879058792176,23.1479460489173,22.8330062071451,22.4864822407533,23.042768002822,23.5896921351395,22.3864471467398,22.4275758623118,22.7233032004263,22.5526643582637,22.1386350976115,22.5964851402927,22.8022198490086,23.2581900302688,22.1173044736551,23.4179920688367,23.342812839314,23.487541071486,19.3305672357863,22.6227253751785,22.8117858228919,22.9673409976309,23.0435379181272,22.4567116565538,22.758705421947,22.6422815639678,23.3457047656601,22.9174996857622,23.5306017341923,22.6743013516727,23.8223614751594,23.0941552696878,23.3289390653251,22.8316676015875,21.9967445746323,23.0281276735029,21.7313661181548,22.8336379365091
"sp|O15144|ARPC2_HUMAN",26.171400568841,26.7256290086073,26.4532321037414,26.3036889968567,26.593419857824,26.6947526846705,26.1214480488897,25.736521187047,27.5503857125704,26.8397550356168,25.9751850205197,26.6812093507488,27.1204745342556,26.4060051751496,26.4549211965765,26.1145214894546,26.8750290634118,25.8304458980491,26.6278526982987,25.9002807516905,26.5526095693646,27.0889892593169,26.5080025846348,25.6444177993739,26.489231674823,27.4637704643561,26.5274318380283,26.7711158174541,26.396165553378,25.8156260598956,26.3247308792932,26.9365373076156,25.5441589454483,26.5145122696734,26.1262630043453,26.6038416720716,26.6406097814581,26.4736586901607,26.9524477921647,26.615863101122
"sp|O15226|NKRF_HUMAN",22.1529054879183,23.0059801877135,21.8407804410466,22.7578190137843,22.5009119859106,22.4613358192553,22.7497696598253,23.0975561779298,22.7022842588672,22.2105968444077,22.9934150765921,22.7743838550762,23.0411212274303,22.3566511361423,22.275633668778,22.6860819494494,22.1636298081628,22.6081943406569,21.6156071181738,22.4230769709176,22.4267259864187,23.0243630198261,22.2397524324833,22.598536716409,22.5668610782971,22.7082141076327,22.6985390564703,22.0963710586315,21.8239058965666,21.5744574030644,22.7083110391473,22.3813391024842,23.3420332077338,21.6897006844918,22.1827022391601,22.5657665409255,22.5603967843663,22.2166856244141,22.5350718310334,22.862106240157
"sp|O75787|RENR_HUMAN",19.8124161220158,21.6458116576085,19.567381284334,21.3478337816098,20.4302739663493,20.291828620448,18.890921035219,21.1367131087019,19.0041961184601,19.8783205092921,22.3340653390025,20.87339640173,21.0039520505128,19.8520455775604,19.4386130648676,21.3527735910872,20.067126503238,20.1455021526144,18.6976652494899,21.5826022807211,19.4063244509204,20.7897129321778,19.2582476267067,20.6133932075028,19.3708474971632,21.1068640774675,19.4910421358525,18.9744434840509,20.0650155780559,20.55459203703,21.0161229137757,19.8977572408857,20.7925157153329,20.0740988439782,19.6268245314945,19.8109356943802,19.8916750331051,20.8800222206253,20.1563889849883,19.263383123117
"sp|P00918|CAH2_HUMAN",22.0995980296698,23.8191634304718,22.1888582255082,22.3886245987383,23.158651564894,23.2679810737403,22.9279100839684,21.5352247572968,24.0794740512638,24.255056424331,23.8984779808754,23.2314339729034,23.870479661845,22.8779617944547,23.1416394210551,22.6816442356154,24.2260144117605,21.9239940110793,23.4463720199917,22.2554767679458,23.1353300724045,23.6173876020561,22.1488300388019,22.7455042116369,23.3767411007534,24.0758190538688,23.5541709261462,23.4137521317423,22.3671866396487,23.1925963047249,22.729531703595,23.9988079175958,22.0868741964657,22.6468500020659,23.9519399829382,23.3300542931744,23.6563255592396,22.3493024548256,23.7205859703402,23.8075572298463
"sp|P02790|HEMO_HUMAN",26.6724181349829,26.3543769856184,26.3004531756553,26.3455098131677,25.9690456326273,25.7674322775268,26.0446278368089,26.5709317011528,25.9823481518669,26.3668468712603,25.8367250427339,25.8079230595886,25.9628107060491,26.1976404518675,25.8177263811127,25.9946451503313,26.236049848151,26.0614819736168,25.9505118022763,26.166437458869,26.40437733766,25.6333616566886,26.1178867611656,25.7038676498717,26.0475059260902,25.6982603887731,25.9697606376272,26.0109016382431,26.4249370719247,25.8946867379419,26.5321741591546,26.0614821920666,25.6643565707359,26.258632663324,26.0115943416395,26.2269045267996,25.722862768752,26.1848084218816,26.0999231703002,25.5866910101238
"sp|P49720|PSB3_HUMAN",26.7915537101973,26.0286062470014,26.0839577116986,26.3725871982119,26.4415292841488,26.3062486476913,27.1570809183157,27.2373759202413,25.537720133795,25.7099039803478,25.7881262321882,25.4284966090718,25.0396028030121,26.518897776913,26.6874116621672,26.5525251232975,25.3306111702042,28.0290476673764,26.2650479488195,26.3623477254693,25.681217404591,26.3791358486064,26.3780142515865,26.8843729590589,26.2355549616256,25.8440275817731,26.5134578207121,26.1096191901423,26.6571779700901,26.537276935074,26.6233091716279,25.6969688038181,25.8318760252746,25.4942168179258,26.5594352045053,26.1137484285898,26.2462418436287,25.1634130693893,26.0975853190438,26.3816147570001
"sp|P53007|TXTP_HUMAN",22.1877025853363,22.256547310376,22.6422108330463,22.1674122446445,22.1195402836938,22.5933347205103,21.5826550324822,21.9352640706021,22.7889769575635,22.7504634568117,22.0131309875371,22.5246301425688,23.0232503243099,22.489670097563,22.3475910887824,21.9631413539509,22.893438569754,22.5242757642299,22.3418322395211,22.9870140070564,22.2650279687792,22.6993707865851,22.9048632058711,22.3907262509092,22.8050952279542,23.4053228300641,22.7885710430249,22.5657718644898,22.7761274779949,21.6578790283653,22.0378400853992,22.6970591734948,23.1633254876958,23.0268463334703,22.4279194471485,22.5644439447463,22.7916376097896,24.2323968016412,22.8258008787809,22.5539422688568
"sp|Q15084|PDIA6_HUMAN",26.2615624086832,26.5770630421111,26.8559789741152,26.3772140800459,26.3892780510242,26.6958449717067,25.9579118983114,24.3851443065747,27.3336876416962,26.5468843268218,26.0818727098487,26.4365300970814,27.1412685655596,26.4259490461315,26.4050715474194,25.7079781374968,27.1035052381965,26.1067385238787,26.2756458747565,25.5390713679608,26.863114517514,26.8112340503414,26.3360507634364,25.5461628840887,26.5239607608757,27.6980093600131,26.5278134051748,26.8911076831382,26.5608676634523,26.1198989948462,26.1638220910303,27.1764865135594,25.729424901398,26.754983302957,26.2978819974976,26.2702492580982,26.5903356835798,26.3170235547565,27.1353640285267,26.1435401051447
"sp|Q8N128|F177A_HUMAN",23.031353519361,21.5868652382793,22.5427400139394,22.4186875726248,22.7086538944181,22.0880965841025,22.5906117244487,23.2463005565985,21.756037792981,22.3916587947394,22.7814260262348,22.8884606908144,21.6073650130249,22.6387273842538,22.6870213753789,22.7285077122415,21.8297771413675,22.8031604467785,23.0486821614211,23.4189111593971,22.425796538342,22.0756650581305,22.8361703460431,22.7402612006329,21.8658229988314,21.6178593025945,22.6569536744737,21.9723881142387,22.8381495433301,23.0342706166283,22.2512907044578,22.4677532190247,22.2947359830547,22.6100396627278,22.254490065818,22.2796617528066,22.2461012491466,22.0745487077639,21.6723083205807,22.4289146990711
"sp|Q8WUX1|S38A5_HUMAN",20.4276158414053,20.5697770688541,19.9187237267478,20.0926949080764,21.4539306131805,19.4838105257047,19.4562439855943,21.7466202061226,19.367074885626,20.7661056610373,20.8351932477311,19.6824353409137,20.7329317436162,20.0228704492299,20.3192326638221,19.9411129208586,19.5712153995535,20.8412523636011,19.4494968047846,21.3543226278922,19.7844947211805,17.3115654156767,20.5280901488484,18.6568017907712,27.4895730033221,18.9975934170648,19.9195639373129,20.7678730618177,21.0060076144465,21.6186741605268,21.8519572705523,21.2729911871375,22.2508407036031,19.4501558037608,18.264390859688,19.0665827952072,19.6181250570545,21.0204414143275,19.610938572822,21.2337629920098
"sp|Q96F07|CYFP2_HUMAN",25.8125015366224,25.6389264834469,25.9703172663937,25.8134181593921,25.5276064316671,26.1530323562835,25.5401803886623,24.0310676439581,26.4064303177636,26.1212795567165,25.2992835484748,25.6831994787474,25.837045272948,25.7944399309359,25.6168083786312,24.9540401608795,26.1140883080666,25.4820554241727,25.7043806193542,25.0752173217119,26.0106282617999,25.8206044977596,25.6868023202561,25.8000496201713,25.5175353354695,26.0677560994642,25.8956990832871,26.2959838092322,25.815903561373,25.4087568383668,25.245977270817,26.0956886501215,25.3764388426731,25.9637973506035,25.6998169015666,25.838994407172,25.7763783252493,25.3174408316933,26.0573907672982,24.9352938301817
"sp|Q9NR46|SHLB2_HUMAN",25.7776075469841,20.5114351650928,27.9286100092029,28.5918424832008,23.0670364912637,22.6928845798154,28.8611784335362,27.9979189136226,26.3165807481417,28.0065378648791,21.0232796670854,27.4258938965472,21.473835671282,25.8540715733684,28.4479862922627,29.1197742224693,22.8977953922661,28.5872069083404,27.9226531761353,28.1842113528106,22.8091287361059,21.276441380626,27.4636563847423,28.2591644534074,21.9735649186804,25.7549966664708,22.2971799393474,27.6710070379748,28.2329438664421,21.9446056071325,21.1599094512653,22.7279929038133,21.506183227815,22.6606504067162,27.5832075929599,22.5375459040071,25.9305355997527,20.638698645482,23.3162380534801,27.5941168737548
"sp|O75955|FLOT1_HUMAN",25.3327098509795,25.401212706596,25.5088226056172,25.075491149507,25.5672936634157,25.4550561970493,24.8256495153216,25.0886717633243,25.5339169072421,25.2148999464598,25.221540077299,25.2225257094683,25.9057951805956,25.2587305776965,25.0328185163211,25.43083721839,25.6164185155581,24.9810763641853,25.2227593771527,25.3062190857899,25.5539357636565,26.2762577942825,25.0671587416985,25.3072382362857,25.208737093565,26.2051150072598,25.300792990987,25.5417299825695,25.3230710060677,25.042014675957,25.5204206517116,25.570617235135,25.2406325586052,25.3994429553279,25.0607106979581,25.3539873923193,25.1847513044135,26.8036169326524,25.5915537741773,25.095041225106
"sp|O95772|STR3N_HUMAN",19.8459641654879,19.7067783628393,19.723217725756,21.2120291247298,19.4998890461792,19.3124770752423,19.9229648190658,21.034729852207,19.3250737992023,20.375356767259,21.1631542656529,19.9251819949259,20.3881225582771,20.2166736376683,20.2782536187759,20.0302786022211,18.7668876282294,19.385285571407,19.6965895717257,21.8502137505018,19.9688331520877,19.1918985114134,21.0251216319798,21.6068199874146,19.6869660892828,19.1225070192445,21.0409627095882,19.1199675734674,19.7881710301222,20.6482839079895,20.1764301677617,20.787609717987,21.3383930215201,20.1754608539496,20.7202387098221,20.4248443040173,20.5873831098487,20.6139291213735,19.5037496340183,20.3629033668479
"sp|P08254|MMP3_HUMAN / sp|P09238|MMP10_HUMAN",20.4677620889178,19.0574843476158,17.9433765463448,20.6827891575972,18.6306651926378,18.4707912789439,16.0867372763282,21.8242735954855,19.8934532952189,16.4626250736601,21.1392536997691,17.6674807697815,17.9673685117811,19.5212045377199,19.1156019969259,18.7304448096038,17.0344009919881,21.5262029591545,18.7072143213803,20.2810210841331,18.8237098953882,17.8181994868396,18.4633673922839,18.1359541149401,18.8339532320873,18.3844425397318,18.011479129011,17.516119528535,20.218485493336,19.2113353788325,17.5153255680249,18.2724739939527,19.9009480828955,17.61515456105,18.4387787708573,18.6785508081718,18.574646986522,17.2860800832258,17.4654958941527,19.1652241186028
"sp|P14618|KPYM_HUMAN",28.6364226898962,29.1355293758395,29.0057372576044,29.0571743781621,28.7396541702865,28.9410704141788,28.8361143374742,26.8805522572437,29.7024588522224,29.5595677617066,28.6546184417797,29.1044834642964,29.4375102397379,29.0003986396636,29.0303345346632,28.5742332820699,29.4345649275513,28.463777236837,29.3956050228968,28.4094646807903,28.6950246725176,29.4738820895087,29.3079800315927,28.0148129273011,28.7997238184533,29.999811939242,29.314223450179,29.315629186875,28.6519468554949,28.1474228041457,28.912066666014,29.3221437995405,27.9281538244875,29.0942789088738,29.2962838568353,29.4250388615579,29.364374589431,29.1566650829227,29.2772232981006,29.212364029641
"sp|P58215|LOXL3_HUMAN",20.1090853029214,21.1279763504991,20.5908560793038,19.7574171696912,20.0756843576718,19.9593027945591,19.0123009557438,20.3523426567486,20.3834641470028,19.0638714074199,19.6991506531024,19.9471928153064,21.363921223924,20.09640359833,19.2765668487548,19.838256219548,21.3093556818066,19.4584167071544,20.695660746228,21.0574337023214,20.794965705457,21.0919231910228,19.7867324661705,19.8748120800507,20.7227062059489,20.9211660338038,20.9459097927337,20.0758322796867,19.2058695040542,20.7559624241248,20.3361667699669,21.1857761121475,21.2132980892977,20.0001115122709,17.5698232381766,19.8165855629916,20.0837218937387,21.9272358112489,21.4357932757694,20.0431859068396
"sp|Q14766|LTBP1_HUMAN",27.8958604559734,29.435108892274,27.8608694175927,28.3203734280156,29.002060942262,28.3637414682134,27.7800778107689,26.6976071302228,28.7990528683027,27.9969894506957,28.9648987531072,28.6369472180344,28.2305786141952,28.1513506149919,27.6909181781643,28.1252517839208,28.5658291596382,27.8787135247186,28.0103645437872,26.9027534406607,28.3546849780413,28.5443245891394,28.0132176634249,27.4298634372439,28.1161241316147,27.9113229318001,28.2982736968701,28.597892971421,28.1187575570582,29.0592258201945,27.4403324888483,28.487637765017,27.4611145872459,28.1676084737649,28.6553605218725,28.0782865764521,28.4068407740103,28.2967852195462,28.5447436077269,28.3388309309783
"sp|Q8TER0|SNED1_HUMAN",23.0178257807828,22.059549145715,22.6346038566503,23.1185439094991,22.8088655170294,22.2561532925527,23.3424181886076,23.3244285491834,21.5091941929245,22.5093555637847,22.8914529132326,22.9497922794267,22.3528655757449,23.1253721517294,22.8148927648735,23.2884576209871,21.4481271408119,23.8470402400257,22.6392233929593,22.6820540275615,22.4391304070727,22.1336865587918,23.3139663922283,23.3347135992861,22.3451760738733,20.7396304615345,23.7153973080352,22.654677143082,22.8910827380633,23.5870772325863,22.7172630261931,22.0181903617376,22.624640635071,22.9755993043453,23.0301121000149,23.2271870664502,23.2329185226758,22.6215185903543,21.6612314578541,22.3375491049475
"sp|Q96KP4|CNDP2_HUMAN",22.6931825795495,22.7008349515183,22.927844790476,22.8981106765389,22.2842850730525,22.6799180231305,22.9033621094587,21.9578233481811,23.4990490480099,23.6281376247053,22.2427646820391,22.4632370052151,23.1010977080001,23.0076689961119,23.2020270677591,22.8068605215698,23.3801949895276,22.5964211110713,23.4649361947272,22.8301051651819,23.2329117103788,22.9960101744004,23.4698460956166,22.4118535741061,22.6966331261029,23.57243233711,22.8899766983406,23.4592165180704,22.8967965972048,22.9051448022477,22.7372710295517,23.0303383992824,21.910171787902,22.9057192189571,23.3283389482092,23.0745299845219,23.3221554126743,22.9176525224695,23.2314742031746,23.0838888110618
